Linux 5.15.0-131-generic (node0.parthaw-244324.hyflowtm-pg0.wisc.cloudlab.us) 	03/01/2025 	_x86_64_	(40 CPU)

10:43:35 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
12:13:55 AM 187281032 188066816   5683636      2.89     96904   3120572  30565300     14.91    400688   7005356       184
12:14:05 AM 187214772 188001028   5682620      2.89     96920   3187864  30596088     14.92    400704   7045032       648
12:14:15 AM 187245704 188032224   5651432      2.87     96936   3188040  30576596     14.91    400720   7027492       152
12:14:25 AM 187221476 188008188   5675536      2.89     96952   3188228  30585676     14.92    400736   7037508       140
12:14:35 AM 187239232 188026136   5657572      2.88     96968   3188396  30598696     14.92    400756   7048360       140
12:14:45 AM 187225500 188012608   5670904      2.88     96984   3188580  30599916     14.92    400772   7052660       260
12:14:55 AM 187223924 188011228   5672400      2.88     97000   3188748  30608752     14.93    400788   7064872       284
12:15:05 AM 191972116 192759624   2375264      1.21     97060   1770276   3407152      1.66    400688   2429432       164
12:15:15 AM 187788260 188577540   5407392      2.75     97220   2890500  30103632     14.68    401028   6560056       416
12:15:25 AM 187478204 188267716   5521576      2.81     97236   3085708  30364588     14.81    401040   6849080       472
12:15:35 AM 187393604 188183316   5571224      2.83     97256   3120264  30450484     14.85    401060   6941548       444
12:15:45 AM 187341832 188131764   5573996      2.83     97272   3168956  30487524     14.87    401076   6995520       316
12:15:55 AM 187294820 188084996   5607292      2.85     97304   3182740  30512228     14.88    401108   7021756       332
12:16:05 AM 187258408 188048804   5643512      2.87     97320   3182968  30551656     14.90    401124   7058100       340
12:16:15 AM 187191200 187982096   5697960      2.90     97340   3195980  30383312     14.82    401148   7129300       320
12:16:25 AM 187176584 187967692   5712260      2.90     97376   3196148  30624152     14.93    401288   7129156       308
12:16:35 AM 187167772 187959420   5720104      2.91     97660   3196348  30609196     14.93    401728   7132320       196
12:16:45 AM 187155840 187947800   5731968      2.91     97748   3196572  30625700     14.94    401812   7155752       216
12:16:55 AM 187152156 187944336   5735296      2.92     97764   3196764  30614960     14.93    401836   7152016       196
12:17:05 AM 187165312 187957692   5722188      2.91     97780   3196976  30581068     14.91    401852   7125904       240
12:17:15 AM 187184360 187977264   5702132      2.90     97796   3197452  30568620     14.91    401864   7119052       176
12:17:25 AM 187167504 187960604   5719056      2.91     97812   3197632  30590488     14.92    401884   7134536       136
12:17:35 AM 187156016 187949340   5730240      2.91     97828   3197840  30610608     14.93    401892   7152224       288
12:17:45 AM 192116456 192910116   2222892      1.13     97844   1775096   3018532      1.47    401740   2301756       144
12:17:55 AM 187578652 188374040   5372872      2.73     98020   3132848  30089460     14.67    402092   6809888       204
12:18:05 AM 186849192 187644724   5564788      2.83     98036   3669632  31040104     15.14    402112   7472712        80
12:18:15 AM 186681544 187477224   5671768      2.88     98056   3729888  31121352     15.18    402128   7608784        56
12:18:25 AM 186623364 187419196   5703852      2.90     98072   3755644  31204124     15.22    402144   7686148       200
12:18:35 AM 186444720 187240708   5745852      2.92     98088   3891904  31358656     15.29    402160   7869400        16
12:18:45 AM 186437228 187233372   5753252      2.93     98104   3892044  31368960     15.30    402180   7874272       532
12:18:55 AM 186381304 187177864   5808936      2.95     98120   3892452  31416132     15.32    402192   7923932       940
12:19:05 AM 186353500 187150236   5836436      2.97     98136   3892596  31427444     15.33    402208   7944932       452
12:19:15 AM 186319300 187116196   5870248      2.98     98152   3892740  31460500     15.34    402224   7973848       328
12:19:25 AM 186272944 187069984   5916232      3.01     98168   3892884  31502584     15.36    402240   8027232       220
12:19:35 AM 186290260 187087444   5898924      3.00     98184   3893004  31469872     15.35    402256   7984572       196
12:19:45 AM 186226340 187023696   5917848      3.01     98212   3937752  31521292     15.37    402284   8049888       300
12:19:55 AM 186249748 187047624   5893988      3.00     98264   3938232  31531892     15.38    402332   8049968       184
12:20:05 AM 186210656 187008744   5932696      3.02     98336   3938352  31567824     15.39    402408   8097752       116
12:20:15 AM 186177312 186975592   5965648      3.03     98376   3938520  31585412     15.40    402448   8128256       188
12:20:25 AM 186170820 186969304   5971976      3.04     98392   3938676  31561652     15.39    402468   8118072       288
12:20:35 AM 186201228 186999856   5941240      3.02     98408   3938796  31513456     15.37    402484   8067348       272
12:20:45 AM 186190120 186988888   5907096      3.00     98424   3984172  31506936     15.36    402500   8072652       132
12:20:55 AM 186177640 186976928   5919240      3.01     98448   3984668  31519188     15.37    402524   8076884       120
12:21:05 AM 186151988 186951424   5944656      3.02     98464   3984804  31533776     15.38    402540   8088164       120
12:21:15 AM 186163924 186963524   5932468      3.02     98480   3984940  31544716     15.38    402560   8104584       124
12:21:25 AM 186160432 186960264   5935488      3.02     98560   3985084  31533776     15.38    402856   8090648       356
12:21:35 AM 186149112 186949112   5946752      3.02     98580   3985240  31555832     15.39    402876   8113144        88
12:21:45 AM 186141296 186941444   5954392      3.03     98596   3985368  31576880     15.40    402892   8133548        64
12:21:55 AM 189047560 189849528   5102572      2.59     98788   1932460  28235924     13.77    403128   5294068      1316
12:22:05 AM 186838288 187640388   5557792      2.83     98804   3685228  31049916     15.14    403144   7490312       700
12:22:15 AM 186650740 187453012   5698704      2.90     98824   3731400  31161404     15.20    403160   7677476       316
12:22:25 AM 186467300 187269724   5776064      2.94     98840   3837080  31372816     15.30    403176   7880760       456
12:22:35 AM 186385692 187188276   5857500      2.98     98856   3837228  31413856     15.32    403192   7930488       304
12:22:45 AM 186383840 187186568   5859056      2.98     98872   3837352  31415120     15.32    403212   7946728       268
12:22:55 AM 186356676 187159768   5885608      2.99     98888   3837732  31417784     15.32    403228   7941020       540
12:23:05 AM 186315228 187118524   5926612      3.01     98904   3837884  31449528     15.34    403244   7981748       176
12:23:15 AM 186268248 187071716   5973456      3.04     98920   3838024  31476456     15.35    403256   8010440       144
12:23:25 AM 186211876 187015496   6029664      3.07     98940   3838168  31521284     15.37    403276   8077292       180
12:23:35 AM 186139060 186942860   6057404      3.08     98960   3882792  31597480     15.41    403292   8152016       180


Average:    186226890 186941276   6134179      3.12     90030   3742998  30565159     14.91    389088   8065912       845
