procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 501728896 227864 10568900    0    0     0   306 65679 119445  2  1 98  0  0
 4  0      0 501641472 227884 10572628    0    0     0   196 67152 120584  2  1 98  0  0
 3  0      0 501582048 227988 10591208    0    0     0   190 66642 120933  2  1 98  0  0
 5  0      0 501588928 228032 10600352    0    0     0   186 66552 120169  2  1 98  0  0
 3  0      0 501592992 228044 10601368    0    0     0   184 66567 120903  2  1 98  0  0
77  0      0 511655424 228100 8537320    0    0     0   110 41103 73699  2  4 94  0  0
 2  0      0 501859552 228532 10474440    0    0     0   576 77109 145823 13  4 84  0  0
 3  0      0 501733696 228552 10487992    0    0     0   324 67053 125224  2  1 97  0  0
 7  0      0 501610784 228580 10512492    0    0     0   190 67235 123535  2  1 98  0  0
 3  0      0 501567872 228700 10513112    0    0     0   207 67074 122224  2  1 97  0  0
 7  0      0 501579648 228708 10513696    0    0     0   189 67026 122415  2  1 98  0  0
60  0      0 505880192 228984 8625988    0    0     0   195 42412 73812  6  4 90  0  0
 3  0      0 500101856 229192 12209532    0    0     0   617 73148 135507  8  3 89  0  0
 2  0      0 499460768 229208 12673236    0    0     0   210 61579 104682  2  1 98  0  0
 2  0      0 499328064 229216 12673628    0    0     0   148 62010 105179  2  1 98  0  0
 2  0      0 499311456 229232 12674004    0    0     0   151 61473 104450  2  1 98  0  0
 3  0      0 499234976 229348 12674408    0    0     0   163 61819 105331  2  1 98  0  0
 6  0      0 499254048 229380 12681972    0    0     0   185 61489 104547  2  1 98  0  0
 1  0      0 499270720 229388 12682880    0    0     0   308 60648 103322  2  1 98  0  0
 1  0      0 499251616 229396 12683256    0    0     0   163 60408 102590  2  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 512941088 229448 8555424    0    0     0   292 37376 63892  1  3 95  0  0
 1  0      0 500218560 229884 12028860    0    0     0   554 68070 126364 13  4 83  0  0
 1  0      0 499483232 229896 12471476    0    0     0   191 61074 105112  2  1 98  0  0
 2  0      0 499481376 229912 12471936    0    0     0   159 61400 104400  2  1 98  0  0
 4  0      0 499342208 229920 12472320    0    0     0   134 61080 104286  2  1 98  0  0
 3  0      0 499325312 230024 12472724    0    0     0   106 61169 105211  2  1 98  0  0
 4  0      0 499313184 230072 12473140    0    0     0   167 60500 103121  2  1 98  0  0
 4  0      0 499383552 230088 12474160    0    0     0   324 60124 102548  2  1 98  0  0
 1  0      0 499343200 230100 12474536    0    0     0   172 60537 102918  2  1 98  0  0
18  0      0 507036992 230388 8617688    0    0     4   297 32283 55981  5  4 91  0  0
 1  0      0 500856832 230712 11228764    0    0    12   623 82814 184206  9  4 87  0  0
 2  0      0 500198016 230728 11612468    0    0     0   164 64233 143885  1  1 98  0  0
 2  0      0 499918656 230736 11762000    0    0     0   109 63490 144954  1  1 98  0  0
 3  0      0 499779456 230752 11761952    0    0     0   136 64127 146410  1  1 98  0  0
 5  0      0 499831936 230768 11764460    0    0     0    99 62706 146959  1  1 98  0  0
 5  0      0 499727744 230784 11764728    0    0     0   113 62970 146939  1  1 98  0  0
 3  0      0 499660672 230796 11781852    0    0     0   237 63443 146998  1  1 98  0  0
 2  0      0 499688160 230812 11781936    0    0     0   129 60922 147487  1  1 98  0  0
 1  0      0 499588768 230820 11782176    0    0     0    97 59683 147070  1  1 98  0  0
 3  0      0 499740800 230828 11782228    0    0     0   107 61148 146730  1  1 98  0  0
 6  0      0 499574368 230860 11878772    0    0     0   104 61423 147759  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 499539040 230940 11884608    0    0     0   126 59480 146579  1  1 98  0  0
 4  0      0 499476352 230992 11885760    0    0     0   296 61520 146173  1  1 98  0  0
 6  0      0 499405696 231016 11885944    0    0     0   108 59426 146598  1  1 98  0  0
 3  0      0 499537984 231024 11886080    0    0     0   122 60249 146602  1  1 98  0  0
 2  0      0 499602624 231040 11886256    0    0     0   120 60461 146740  1  1 98  0  0
 7  0      0 499602912 231052 11886440    0    0     0   115 61630 146664  1  1 98  0  0
 3  0      0 499612096 231068 11886672    0    0     0   126 59232 146646  1  1 98  0  0
 3  0      0 499560416 231084 11887524    0    0     0   279 58325 145487  1  1 98  0  0
 2  0      0 499577888 231100 11887672    0    0     0   133 61046 146175  1  1 98  0  0
 4  0      0 499513280 231116 11887836    0    0     0   121 60236 145951  1  1 98  0  0
 1  0      0 513397152 231168 8577052    0    0     6   208 47747 107366  1  4 95  0  0
 3  0      0 500759808 231484 11257988    0    0     0   556 67535 154095 13  4 83  0  0
 2  0      0 500120512 231500 11618064    0    0     0   171 60272 149907  1  1 98  0  0
 3  0      0 499973824 231512 11735416    0    0     0   108 62386 147530  1  1 98  0  0
 3  0      0 499696448 231524 11735576    0    0     0   108 63396 145326  1  1 98  0  0
 3  0      0 499756800 231540 11735696    0    0     0   119 61787 146676  1  1 98  0  0
 3  0      0 499785056 231556 11753432    0    0     0   110 60335 147341  1  1 98  0  0
 3  0      0 499623168 231564 11754252    0    0     0   256 61328 147557  1  1 98  0  0
 7  0      0 499440416 231576 11754464    0    0     0   105 60105 146243  1  1 98  0  0
 3  0      0 499421568 231592 11754624    0    0     0   106 59605 146645  1  1 98  0  0
 3  0      0 499381888 231608 11754768    0    0     0   105 60369 146424  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 499356608 231652 11754944    0    0     0   135 59645 146093  1  1 98  0  0
 2  0      0 499334272 231728 11755108    0    0     0    99 59347 146899  1  1 98  0  0
 5  0      0 499278880 231764 11756252    0    0     0   318 58990 145970  1  1 98  0  0
 1  0      0 499285056 231776 11756464    0    0     0   147 60885 146954  1  1 98  0  0
 2  0      0 499318080 231792 11840996    0    0     0   149 61064 147379  1  1 98  0  0
 3  0      0 499313472 231808 11844660    0    0     0   142 59964 146770  1  1 98  0  0
 4  0      0 499300416 231824 11844808    0    0     0   131 61062 147120  1  1 98  0  0
 3  0      0 499211872 231832 11844988    0    0     0   112 61358 145528  1  1 98  0  0
 5  0      0 499224576 231844 11845936    0    0     0   305 59364 147088  1  1 98  0  0
 2  0      0 499361280 231856 11846232    0    0     0   118 61058 143748  1  1 98  0  0
 4  0      0 503661760 232412 9080276    0    0    12   492 41006 81054 12  7 81  0  0
 6  0      0 499472032 232424 12457456    0    0     0   467 67703 162584  1  2 97  0  0
 4  0      0 499114912 232448 12590368    0    0     0   158 61669 141643  1  1 98  0  0
 5  0      0 498869376 232464 12590512    0    0     0   100 61828 142753  1  1 98  0  0
 4  0      0 498578016 232472 12695276    0    0     0    90 63499 148171  1  1 98  0  0
 2  0      0 498475456 232484 12852384    0    0     0    69 65422 144739  1  1 98  0  0
 4  0      0 498302560 232492 12855420    0    0     0   108 63484 146586  1  1 98  0  0
 4  0      0 498224128 232500 12855228    0    0     0   241 61847 148657  1  1 98  0  0
 3  0      0 498247232 232504 12855288    0    0     0    87 61682 142373  1  1 98  0  0
 4  0      0 498160384 232516 12855644    0    0     0    85 60587 143088  1  1 98  0  0
 2  0      0 498264192 232528 12855668    0    0     0   100 60916 143452  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 498168928 232552 12855252    0    0     0   116 61001 144343  1  1 98  0  0
 3  0      0 498206688 232596 12855960    0    0     0   108 62401 141591  1  1 98  0  0
 4  0      0 498017632 232684 12856088    0    0     0   310 60189 145040  1  1 98  0  0
 4  0      0 498001952 232716 12856164    0    0     0   128 60091 143779  1  1 98  0  0
 3  0      0 497780672 232732 13013432    0    0     0   125 60744 145653  1  1 98  0  0
 4  0      0 498020096 232732 13014584    0    0     0   109 61751 142486  1  1 98  0  0
 1  0      0 498150016 232744 13014096    0    0     0   134 60551 143984  1  1 98  0  0
 4  0      0 498137312 232752 13014944    0    0     0   131 61070 143703  1  1 98  0  0
 2  0      0 498079648 232764 13014860    0    0     0   288 59516 144456  1  1 98  0  0
 3  0      0 498024256 232776 13014944    0    0     0   116 60112 143833  1  1 98  0  0
 2  0      0 498024672 232792 13015056    0    0     0   138 59275 144886  1  1 98  0  0
 2  0      0 497961312 232804 13015172    0    0     0   120 61131 143259  1  1 98  0  0
 1  0      0 513525792 232820 8602436    0    0     0   201 45473 97325  1  5 94  0  0
 5  0      0 499877024 233284 12060236    0    0     0   491 66780 154484 13  4 83  0  0
 2  0      0 498977568 233300 12556952    0    0     0   192 62592 148432  1  1 98  0  0
 2  0      0 498791840 233316 12677380    0    0     0   101 62067 146681  1  1 98  0  0
 3  0      0 498545856 233324 12677480    0    0     0   114 61627 146521  1  1 98  0  0
 2  0      0 498513984 233340 12702732    0    0     0   100 61277 147483  1  1 98  0  0
 2  0      0 498495552 233352 12806044    0    0     0    92 61919 145976  1  1 98  0  0
 6  0      0 498360960 233372 12806848    0    0     0   227 63541 143825  1  1 98  0  0
 5  0      0 498199936 233388 12807036    0    0     0   112 61250 146003  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 498067456 233396 12807128    0    0     0   109 61188 145781  1  1 98  0  0
 6  0      0 498099168 233412 12807432    0    0     0   106 62231 144969  1  1 98  0  0
 5  0      0 498161056 233432 12807420    0    0     0   111 60412 145116  1  1 98  0  0
 3  0      0 497996448 233512 12807640    0    0     0   140 62740 145053  1  1 98  0  0
 3  0      0 497873376 233556 12808760    0    0     0   302 60211 144815  1  1 98  0  0
 2  0      0 497875200 233568 12808860    0    0     0   131 61251 143627  1  1 98  0  0
