Linux 5.15.0-131-generic (node0.parthaw-244253.hyflowtm-pg0.clemson.cloudlab.us) 	03/01/2025 	_x86_64_	(48 CPU)

11:14:19 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
12:46:29 AM 254351332 255356584   6637056      2.51    182828   2348500  35828640     13.15    712768   7618024       456
12:46:39 AM 255626792 256634404   5382220      2.04    183044   2327524  34597584     12.70    712984   6424884      1508
12:46:49 AM 254386296 255394644   6552264      2.48    183060   2398236  35920856     13.19    712996   7617028       540
12:46:59 AM 254359800 255369056   6577516      2.49    183156   2399020  35972784     13.21    713088   7623980       404
12:47:09 AM 254075860 255085996   6857572      2.60    183216   2402972  36243300     13.30    713152   7912460       216
12:47:19 AM 253902976 254913936   7029244      2.66    183232   2403764  36393316     13.36    713168   8070528       176
12:47:29 AM 253772580 254784416   7158844      2.71    183256   2404596  36246764     13.31    713192   8210992       156
12:47:39 AM 259629088 260642252   1534072      0.58    183268   2194696   3704392      1.36    713004   2458436       552
12:47:49 AM 254500108 255515204   6385424      2.42    183472   2449572  35590152     13.07    713420   7530928       480
12:47:59 AM 253846440 254862296   7029044      2.66    183488   2458988  36400216     13.36    713432   8158264       448
12:48:09 AM 253728376 254745120   7146024      2.71    183604   2459736  36529128     13.41    713548   8252876       440
12:48:19 AM 253526636 254544188   7346596      2.78    183640   2460496  36747888     13.49    713584   8491896       440
12:48:29 AM 253215020 254233368   7657656      2.90    183656   2461292  36927580     13.56    713600   8748180       444
12:48:39 AM 253241288 254260432   7626592      2.89    183672   2465964  36959136     13.57    713620   8744516       564
12:48:49 AM 254080528 255100704   6786256      2.57    183688   2466980  36250892     13.31    713632   7897336       624
12:48:59 AM 254676416 255698816   5121716      1.94    183928   3536280  35588832     13.06    714200   7332840       296
12:49:09 AM 253841672 254864416   5238924      1.98    183948   4254008  36750004     13.49    714216   8173932       240
12:49:19 AM 253797408 254820392   5282492      2.00    184004   4254152  36758164     13.49    713356   8212144       432
12:49:29 AM 253746016 254769332   5333440      2.02    184020   4254472  36807832     13.51    713368   8259804       296
12:49:39 AM 253697668 254721312   5381264      2.04    184036   4254784  36834112     13.52    713384   8303336       300
12:49:49 AM 253711316 254735332   5367184      2.03    184092   4255084  36830504     13.52    713432   8296112       164
12:49:59 AM 253616052 254640840   5461856      2.07    184196   4255728  36852684     13.53    713544   8335704       316
12:50:09 AM 253667624 254692708   5409972      2.05    184212   4256032  36784048     13.50    713564   8275840       396
12:50:19 AM 253653468 254678904   5423760      2.05    184244   4256328  36787864     13.50    713592   8283320       216
12:50:29 AM 253652540 254678300   5424192      2.05    184260   4256632  36795712     13.51    713608   8287688       372
12:50:39 AM 259642204 260668356   1509040      0.57    184308   2206112   3058636      1.12    713412   2424688       408
12:50:49 AM 254235216 255263524   5163984      1.96    184500   3932692  36460276     13.38    713844   7809932       484
12:50:59 AM 253874592 254903268   5319284      2.01    184520   4138076  36761556     13.50    713864   8148448       144
12:51:09 AM 253821048 254850044   5372660      2.03    184536   4138380  36784024     13.50    713880   8186352       104
12:51:19 AM 253777788 254807152   5415464      2.05    184548   4138732  36816932     13.52    713896   8227256       276
12:51:29 AM 253692176 254721852   5469840      2.07    184564   4170024  36894976     13.54    713908   8311484       120
12:51:39 AM 253681884 254712012   5479740      2.08    184684   4170352  36900004     13.55    714016   8321328       112
12:51:49 AM 253647068 254677892   5481156      2.08    184720   4203772  36898828     13.55    714060   8338912       428
12:51:59 AM 253659572 254690740   5468016      2.07    184736   4204100  36872020     13.54    714080   8316216        80
12:52:09 AM 253620644 254652120   5506704      2.09    184752   4204404  36901696     13.55    714096   8343756       224
12:52:19 AM 259557708 260589648   1586080      0.60    184796   2210928   3300632      1.21    713932   2490748       820
12:52:29 AM 253474964 254508908   5296364      2.01    184972   4559480  37159876     13.64    714332   8547684       160
12:52:39 AM 252860112 253894304   5486724      2.08    184992   4984052  37623660     13.81    714352   9103704       228
12:52:49 AM 252679984 253714380   5546496      2.10    185008   5104496  37802028     13.88    714364   9297392       232
12:52:59 AM 252599724 253634352   5600664      2.12    185024   5130520  37853504     13.90    715172   9361712       220
12:53:09 AM 252560420 253595276   5639676      2.14    185040   5130736  37898552     13.91    715188   9398928       204
12:53:19 AM 252423968 253459056   5698496      2.16    185056   5208312  38036900     13.96    715204   9540100       244
12:53:29 AM 252364776 253400372   5749132      2.18    185072   5216628  38040460     13.96    715224   9573004       216
12:53:39 AM 252408708 253444564   5705020      2.16    185108   5216832  38026100     13.96    715256   9558756       172
12:53:49 AM 252357920 253394032   5755508      2.18    185184   5217032  38073364     13.98    715328   9605988       192
12:53:59 AM 252317016 253353428   5795840      2.20    185248   5217252  38094688     13.98    715400   9634616       328
12:54:09 AM 252292004 253328620   5749276      2.18    185264   5288524  38106052     13.99    715416   9648844       276
12:54:19 AM 252318900 253355756   5722196      2.17    185272   5288744  38046776     13.97    715428   9587624       308
12:54:29 AM 252310800 253348236   5729736      2.17    185288   5289316  38040016     13.96    715440   9600756       248
12:54:39 AM 252308168 253345820   5732252      2.17    185300   5289516  38063628     13.97    715456   9612388       420
12:54:49 AM 252288200 253326084   5751992      2.18    185320   5289716  38096464     13.99    715472   9648040       220
12:54:59 AM 259706308 260744536   1430548      0.54    185348   2216196   3287476      1.21    715284   2394736       636
12:55:09 AM 253716728 254757140   5295536      2.01    185564   4316336  36775176     13.50    715724   8332980       112
12:55:19 AM 252836052 253876692   5501736      2.08    185592   4990848  37702660     13.84    715748   9170540       148
12:55:29 AM 252659716 253700596   5630344      2.13    185608   5038692  37864068     13.90    715764   9342828       176
12:55:39 AM 252510844 253551940   5675288      2.15    185624   5142840  37980992     13.94    715788   9484096       124
12:55:49 AM 252463040 253504352   5721324      2.17    185640   5144620  38018764     13.96    715796   9523684       268
12:55:59 AM 252401920 253443460   5782076      2.19    185648   5144836  38082352     13.98    715808   9583660       140
12:56:09 AM 252325028 253367060   5858552      2.22    185664   5145316  38160316     14.01    715824   9665872        88
12:56:19 AM 252293176 253335484   5889900      2.23    185704   5145544  38145828     14.00    715852   9672480       216
12:56:29 AM 252324432 253367052   5853812      2.22    185788   5150460  38141444     14.00    715944   9671568       160
12:56:39 AM 252235924 253278824   5877760      2.23    185844   5214720  38230388     14.03    716000   9771436         4
12:56:49 AM 252249208 253292352   5864188      2.22    185864   5214932  38151848     14.01    716024   9688840       440
12:56:59 AM 252275576 253318920   5837656      2.21    185880   5215120  38102648     13.99    716036   9651944       384
12:57:09 AM 252238276 253282236   5874220      2.22    185896   5215732  38141720     14.00    716052   9690544       548
12:57:19 AM 252198160 253242364   5914300      2.24    185912   5215928  38171360     14.01    716068   9719064       392
12:57:29 AM 257484468 258528948   1817204      0.69    185928   4049468   7020420      2.58   2063932   3184604       624
12:57:39 AM 252356204 253402708   5541880      2.10    186132   5424576  37786352     13.87    716292   9598064       392
12:57:49 AM 251598096 252644788   5716180      2.17    186148   6008396  38684496     14.20    716308  10273324       280
12:57:59 AM 251311240 252358140   5841020      2.21    186168   6165676  38985944     14.31    716328  10549044       420
12:58:09 AM 251161840 252208904   5903080      2.24    186184   6252532  39123548     14.36    716344  10682792       284
12:58:19 AM 251005004 252052288   5943240      2.25    186200   6369908  39202744     14.39    716360  10829472       132
12:58:29 AM 250776088 251823564   6060376      2.30    186216   6481404  39438980     14.48    716384  11077436       240
12:58:39 AM 250755224 251803184   6083124      2.30    186232   6481864  39491012     14.50    716392  11080932       244
12:58:49 AM 250658424 251706608   6180176      2.34    186248   6482048  39520344     14.51    716408  11182836       216
12:58:59 AM 250687516 251735860   6147856      2.33    186272   6482204  39477484     14.49    716432  11118924       192
12:59:09 AM 250701884 251750512   6136528      2.32    186344   6482396  39518004     14.51    716504  11152792       204
12:59:19 AM 250606404 251655244   6228312      2.36    186416   6482560  39613584     14.54    716584  11225368       396
12:59:29 AM 250625672 251674780   6211072      2.35    186440   6482760  39585968     14.53    716600  11242892       528
12:59:39 AM 250775764 251825496   6060452      2.30    186456   6483356  39405980     14.47    716616  11058748       756
12:59:49 AM 250854628 251904520   5982720      2.27    186472   6483528  39385520     14.46    716632  11010364       116
12:59:59 AM 250803344 251853488   6030876      2.28    186488   6483724  39417192     14.47    716648  11053408       124
01:00:09 AM 250696044 251746356   6139072      2.33    186504   6483896  39432444     14.48    716664  11111128        72
01:00:19 AM 250680184 251730684   6156192      2.33    186520   6484080  39458204     14.49    716680  11133440        88
01:00:29 AM 250681268 251731976   6156540      2.33    186544   6484260  39480492     14.49    716704  11138960        52
01:00:39 AM 252421964 253474672   5513924      2.09    186760   5386084  37679948     13.83    716928   9486284       472
01:00:49 AM 250980216 252033180   5852384      2.22    186776   6485992  39343992     14.44    716940  10925232       616
01:00:59 AM 250825428 251878604   5997212      2.27    186796   6494368  39500580     14.50    716964  11076532       432
01:01:09 AM 250694392 251747756   6127548      2.32    186812   6494536  39572584     14.53    716976  11143616       452
01:01:19 AM 250721748 251775312   6103356      2.31    186828   6494728  39488196     14.50    716992  11125132       232
01:01:29 AM 250665704 251719472   6154900      2.33    186844   6494896  39545632     14.52    717008  11179536       232
01:01:39 AM 250561368 251615620   6262904      2.37    186864   6495364  39675736     14.57    717028  11301440       596
01:01:49 AM 250424728 251479196   6399020      2.42    186880   6495528  39787072     14.61    717044  11395404       376
01:01:59 AM 250441028 251495688   6378036      2.42    186900   6495708  39713232     14.58    717064  11376428       372
01:02:09 AM 250463720 251518564   6357988      2.41    186948   6495880  39755092     14.59    717104  11398536       440
01:02:19 AM 250365544 251420712   6454068      2.44    187048   6496072  39803480     14.61    717208  11452372       476
01:02:29 AM 250362516 251417896   6456908      2.45    187068   6496264  39852708     14.63    717232  11482468       324
01:02:39 AM 250473352 251529308   6346608      2.40    187084   6496820  39710876     14.58    717248  11380960       312
01:02:49 AM 250556172 251612324   6266884      2.37    187100   6497004  39626464     14.55    717264  11284052       292
01:02:59 AM 250525824 251582204   6293316      2.38    187116   6497184  39654628     14.56    717276  11315844       256
01:03:09 AM 250454868 251511396   6366540      2.41    187132   6497348  39700352     14.57    717292  11358420       232
01:03:19 AM 250386132 251442864   6433280      2.44    187148   6497524  39706204     14.58    717304  11394464       432
01:03:29 AM 258962760 260019752   2152260      0.82    187208   2231796   6491756      2.38    717204   3184600       412
01:03:39 AM 250495988 251554764   5703936      2.16    187384   7116300  39863096     14.63    717552  11437256       444
01:03:49 AM 250071468 251130468   5969860      2.26    187404   7272272  40124996     14.73    717572  11824656       296
01:03:59 AM 249779956 250839580   6105712      2.31    187412   7432300  40422596     14.84    717584  12121768       276
01:04:09 AM 249760944 250820656   6117776      2.32    187428   7432444  40439484     14.85    717592  12069920       300
01:04:19 AM 249550040 250610272   6295052      2.38    187444   7470140  40486168     14.86    717616  12210400       196
01:04:29 AM 249519968 250580156   6325836      2.40    187460   7470368  40598160     14.90    717628  12293632       348
01:04:39 AM 249377568 250437920   6389660      2.42    187476   7547284  40752780     14.96    717640  12436388       436
01:04:49 AM 249297588 250358724   6470680      2.45    187492   7547436  40746320     14.96    717664  12487372       456
01:04:59 AM 249389700 250450552   6379808      2.42    187532   7547604  40737144     14.95    717692  12441960       488
01:05:09 AM 249227908 250289360   6539268      2.48    187588   7547760  40801228     14.98    717752  12572784       308
01:05:19 AM 249157464 250218868   6551360      2.48    187656   7602664  40941112     15.03    717820  12679416       128
01:05:29 AM 249138112 250199788   6574424      2.49    187712   7602872  40992284     15.05    717872  12692704       324
01:05:39 AM 249172780 250234880   6542492      2.48    187732   7603368  40884096     15.01    717896  12654888       420
01:05:49 AM 249355152 250417792   6356396      2.41    187744   7603532  40674696     14.93    717908  12427356       388
01:05:59 AM 249417124 250479676   6295848      2.38    187760   7603664  40616880     14.91    717928  12332860       272
01:06:09 AM 249339976 250402968   6371036      2.41    187776   7603856  40693452     14.94    717940  12453364       556
01:06:19 AM 249252984 250315816   6456588      2.45    187792   7604016  40754400     14.96    717956  12511212       596
01:06:29 AM 249327512 250390552   6385560      2.42    187808   7604196  40724700     14.95    717968  12465848       632
01:06:39 AM 249221536 250285580   6489168      2.46    187820   7604716  40771592     14.97    717984  12554460       188
01:06:49 AM 259493868 260557904   1612992      0.61    187840   2237408   3374196      1.24    717804   2569840       224
01:06:59 AM 251002976 252068812   5756596      2.18    188052   6556268  39420508     14.47    718224  10943344       768
01:07:09 AM 249814144 250880200   6166808      2.34    188068   7333100  40324752     14.80    718240  12026820       296
01:07:19 AM 249618020 250684260   6367876      2.41    188088   7333280  40270260     14.78    718260  12270340       320
01:07:29 AM 249339840 250406828   6499824      2.46    188104   7475652  40745132     14.96    718280  12401576       304
01:07:39 AM 249384836 250451520   6452512      2.44    188120   7475832  40688600     14.94    718292  12463400       508
01:07:49 AM 249332692 250399504   6505016      2.46    188136   7475988  40754624     14.96    718308  12499140       220
01:07:59 AM 249197932 250265256   6639364      2.51    188152   7476476  40958024     15.04    718324  12651712       296
01:08:09 AM 249071200 250138716   6766980      2.56    188168   7476640  41041352     15.07    718340  12730348       368
01:08:19 AM 249135288 250203000   6702020      2.54    188188   7476816  40980400     15.04    718360  12724456       368
01:08:29 AM 249087072 250155052   6748548      2.56    188256   7476984  40995272     15.05    718424  12752992       332
01:08:39 AM 249053216 250121448   6780288      2.57    188328   7477164  41073608     15.08    718500  12788704       400
01:08:49 AM 248766364 249834800   6906380      2.62    188360   7641424  41270316     15.15    718532  13070976       660
01:08:59 AM 248948608 250017576   6722904      2.55    188372   7641948  41118740     15.09    718544  12892736       364
01:09:09 AM 249030852 250100092   6639156      2.51    188388   7642108  41009336     15.05    718560  12766336       532
01:09:19 AM 249011512 250080888   6658600      2.52    188404   7642272  41043728     15.07    718572  12784636       604
01:09:29 AM 248909172 249978820   6756876      2.56    188420   7642444  41103112     15.09    718592  12878392       584
01:09:39 AM 248778652 249848420   6892500      2.61    188436   7642608  41171068     15.11    718608  12953508       272
01:09:49 AM 248861828 249931728   6807416      2.58    188452   7642776  41164064     15.11    718624  12937756       392
01:09:59 AM 251811992 252883244   5535604      2.10    188668   5964636  38145560     14.00    718872  10098848       688
01:10:09 AM 249478900 250551332   6073112      2.30    188688   7760064  40690756     14.94    718888  12424064      1016
01:10:19 AM 249004500 250077084   6353380      2.41    188704   7955520  40983652     15.05    718908  12874700        24
01:10:29 AM 248938872 250011964   6416168      2.43    188720   7955656  41045892     15.07    718920  12912260       380
01:10:39 AM 248805356 249878620   6348868      2.40    188736   8160896  41264656     15.15    718936  13039096       468
01:10:49 AM 248532356 249606376   6478916      2.45    188752   8299692  41444692     15.21    718956  13309504       312
01:10:59 AM 248136924 249211124   6626856      2.51    188768   8548236  41870920     15.37    718972  13698296       536
01:11:09 AM 247893412 248968052   6873692      2.60    188792   8548392  41731068     15.32    718992  13912624       420
01:11:19 AM 247931880 249006516   6830636      2.59    188800   8548544  41989304     15.41    719004  13885332       364
01:11:29 AM 248061196 249136128   6699948      2.54    188816   8548692  41932924     15.39    719024  13748104       520
01:11:39 AM 247961076 249035972   6777968      2.57    188848   8572320  41932676     15.39    719052  13825136       656
01:11:49 AM 247851676 248927144   6884800      2.61    188936   8572472  42085804     15.45    719140  13970964       332
01:11:59 AM 247727256 248803008   6978476      2.64    188996   8606272  42214732     15.50    719192  14032476       900
01:12:09 AM 247746624 248822824   6960028      2.64    189008   8606440  42126364     15.46    719216  14026696       444
01:12:19 AM 247970480 249046904   6734208      2.55    189020   8606584  41954948     15.40    719224  13826432       608
01:12:29 AM 248001184 249077552   6708608      2.54    189036   8606728  41596332     15.27    719240  13800424       320
01:12:39 AM 248001036 249077672   6704464      2.54    189052   8606888  41868236     15.37    719260  13777712       568
01:12:49 AM 247967772 249044936   6735148      2.55    189068   8607036  41905360     15.38    719276  13784708       500
01:12:59 AM 247904036 248981796   6797260      2.57    189084   8607560  41936604     15.40    719296  13856192       624
01:13:09 AM 247879560 248957216   6824192      2.58    189100   8607712  41977628     15.41    719312  13897804       496
01:13:19 AM 247835188 248912820   6873588      2.60    189116   8607864  41766276     15.33    719328  13977232       548
01:13:29 AM 259197176 260274652   1897420      0.72    189176   2248384   4692252      1.72    719192   2882396        88
01:13:39 AM 250328192 251407832   5992856      2.27    189360   6990284  39962436     14.67    719584  11569588       180
01:13:49 AM 248686372 249766296   6385244      2.42    189380   8240328  41423720     15.21    719600  13188292       320
01:13:59 AM 248408960 249489284   6660848      2.52    189388   8242588  41717500     15.31    719608  13462372       452
01:14:09 AM 248268712 249349328   6797264      2.57    189396   8242756  41865180     15.37    719616  13534676       460
01:14:19 AM 248441312 249522196   6622168      2.51    189408   8242880  41626732     15.28    719620  13405248       472
Average:    251338585 252249893   6191700      2.35    175099   5826893  37674549     13.83    739044  10575274       350
